No,user_name,text,label
1124,IndramayuNews,"Jelang Vaksinasi Daerah, Pelaksanaan Vaksinasi di Indramayu Diperkirakan Awal Februari
.
.
FB : IndramyuNews
IG : iâ€¦ https://t.co/uUIyFyUDcX",positif
1125,fitridwi,"Sekarang lagi ramai""nya suntik vaksin covid
Dan sekarang yang aku butuhkan bukan suntikam vaksin
Tetapi suntikan vaâ€¦ https://t.co/TEKMHPL24Q",positif
1126,RMOL Jateng,"Antisipasi Efek Samping #Vaksinasi, DKK Siapkan Rumah Sakit Rujukan #KlikRMOL 
https://t.co/fXLth0dDgy",positif
1127,Perekonomian Maju,Bersama kita dukung program vaksinasi ini dengan tetap dan terus patuh kepada protokol kesehatan 3M. Memakai maskerâ€¦ https://t.co/KfavF5A5mW,positif
1128,dri,Tambahan informasi yok! Bacaan ringan nih yang ingin tahu tentang #vaksin https://t.co/eKB60GUKem,positif
1129,ridoyando,"@bonggbudiharto Pagi bang, semoga tetap sehat. Patuhi prokes, terapkan 3 M. Dan jga kesehatan siap #Vaksin ðŸ™ðŸ™ðŸ™ðŸ™",positif
1130,jagankri,"Vaksin Sinovac aman dan mendapatkan izin
#BersatuLawanCovid19 #vaksin https://t.co/mqFL1VD6hy",positif
1131,iNews.id,"Gubernur DKI Anies Baswedan membuka program vaksinasi Covid-19.Â 

#Vaksin #DKIJakarta 

https://t.co/TfnOr2pDM2",positif
1132,Abdul Muthalib,"Vaksin gratis dari pemerintah
#BersatuLawanCovid19 #vaksin https://t.co/5G5gnP7IyN",positif
1133,Badan Pengawas Pemilihan Umum Kota Mojokerto,"Kami Bawaslu Kota Mojokerto, Siap Divaksin Kapan Saja.....

Vaksin Aman... Vaksin Halal... 

#vaksÃ¬ncovid19 #vaksinâ€¦ https://t.co/K9suC1DoUR",positif
1134,Bangsa Indonesia,"Komitmen Pemerintah dalam Menyiapkan Program Vaksinasi Covid-19
#covid_19 #vaksin https://t.co/WHrqOKmkC2",positif
1135,Siskarr,"Komitmen Pemerintah dalam Menyiapkan Program Vaksinasi Covid-19
#covid_19 #vaksin https://t.co/VKDqAleu5z",positif
1136,newsmerahputih,Kadinkes DKI mengatakan tidak ada efek samping orang yang pernah positif dilakukan suntik vaksin COVID-19.â€¦ https://t.co/1f369N2D5x,positif
1137,Seputar Info Indonesia,"Vaksinasi nasional cegah penularan Covid-19.

#Covid19 #VirusCorona #SocialDistancing #PhysicalDistancingâ€¦ https://t.co/CF0Q4tTIwG",positif
1138,Seputar Info Indonesia,"Vaksinasi penting dilakukan dan tetap disiplin protokol kesehatan.

#Covid19 #VirusCorona #SocialDistancingâ€¦ https://t.co/AS5pZ9vsKa",positif
1139,BATAMNEWS.co.id,"Rudi Gagal Jadi Orang Pertama Suntik Vaksin Covid-19 di Batam

https://t.co/jfjWBewd6l 

#vaksinasi #walikotabatam #Batam",positif
1140,Tari Anggraini,"Presiden Jokowi Menegaskan Bahwa Vaksin Gratis dan Masyarakat Tidak Ada Vaksin MandiriðŸ˜Š
#Vaksin
https://t.co/kkdp3xiNcl",positif
1141,jagankri,"Komitmen Pemerintah dalam Menyiapkan Program Vaksinasi Covid-19
#VaksinHalal #vaksin #Covid https://t.co/l8x863c2Mh",positif
1142,Rizal Ariyadi,"Presiden Jokowi Menegaskan Bahwa Vaksin Gratis dan Masyarakat Tidak Ada Vaksin MandiriðŸ˜Š
#Vaksin
https://t.co/J0VpR7BDXB",positif
1143,DDTCNews,Pemerintah memperpanjang masa pemberlakuan insentif pengenaan tarif PPh 0% dan bersifat final atas tambahan penghasâ€¦ https://t.co/C39IxtWxBr,positif
1144,#RiauPos3Dekade,"April, Vaksinasi untuk Masyarakat. - #RiauPos #April #Vaksin #Masyarakat https://t.co/98vgI26YQo",positif
1145,KOTA BEKASI | #75TahunJabar,"Yuk kita saksikan Live Vaksinasi Covid 19 Perdana di Kota Bekasi, melalui akun youtube Pemerintah Kota Bekasi
Yanâ€¦ https://t.co/TpbbjlnPcB",positif
1146,Diskominfostandi Kota Bekasi,"Yuk kita saksikan Live Vaksinasi Covid 19 Perdana di Kota Bekasi, melalui akun youtube Pemerintah Kota Bekasi
Yanâ€¦ https://t.co/6EwG6iRniV",positif
1147,Abdul Muthalib,"Pemerintah berkomitmen menangani pandemi
#BersatuLawanCovid19 #vaksin https://t.co/KdBeKfxfuU",positif
1148,BBPLK_SEMARANG,"Mari lindungi diri sendiri dan keluarga, karena NKRI adalah satu keluarga :)
#SukseskanVaksinasi 
#VaksinCovid19â€¦ https://t.co/iLq586NvAV",positif
1149,Tari Anggraini,"Komitmen pemerintah dalam vaksinasi nasional ðŸ‡®ðŸ‡©
#Vaksin
https://t.co/GILiS3Y4rz",positif
1150,BaBe - Baca Berita,Polisi Sebut Acara Ultah yang Dihadiri Raffi Ahmad Ternyata Digelar Tanpa Izin #RaffiAhmadLanggarProkes #Vaksinâ€¦ https://t.co/Xf0BuGVoWQ,positif
1151,Bryan Alfredo S,"ILUNI UI 2019-2022
â€œRuang Temuâ€

#UniversitasIndonesia #ILUNIUI #RuangTemu #TitikTemu #SinergiTemuâ€¦ https://t.co/N1D3mxOBcv",positif
1152,LPPL Radio Suara Sidoarjo,"PJ BUPATI SIDOARJO HUDIYONO BERSIHKAN BALAI DESA NGABAN BERSAMA PERANGKAT, JELANG VAKSINASI

Selengkapnya :â€¦ https://t.co/p2EhZ1piW2",positif
1153,#RiauPos3Dekade,"Plh Sekdaprov, Kapolda, Danlanud dan Kajati Batal Divaksin. - #RiauPos #PlhSekdaprov #Vaksin #Tensi https://t.co/27Rjdd9bCn",positif
1154,jawaposradarmalang,"Ini lho efek samping dari vaksin Covid-19 #Vaksin 

https://t.co/mEtmye2GvA",positif
1155,BBS TV Official,"PEMPROV JATIM MULAI DISTRIBUSIKAN VAKSIN KE SURABAYA RAYA
&gt;&gt;&gt;
https://t.co/VxjQuh195D
.
.
#vaksin #sinovacâ€¦ https://t.co/3h7DDPR5r6",positif
1156,BBS TV Official,"CATAT! VAKSIN SINOVAC UNTUK USIA 18-59 TAHUN
&gt;&gt;&gt;
https://t.co/YxRSKfO7nV
.
.
#vaksin #sinovac #usia #umurâ€¦ https://t.co/apl9TsdjzT",positif
1157,BBS TV Official,"DUKUNG VAKSINASI! LEGISLATIF : BAGIAN DARI IKHTIAR
&gt;&gt;&gt;
https://t.co/KIyqxlPVPi
.
.
#vaksin #vaksinasi #legislatifâ€¦ https://t.co/xSoe13Nfqn",positif
1158,BBS TV Official,"SURABAYA TERIMA 15 RIBU DOSIS VAKSIN SINOVAC
&gt;&gt;&gt;
https://t.co/jDIRDsOj0x
.
.
#vaksin #vaksinasi #sinovacâ€¦ https://t.co/LThMSNgmnr",positif
1159,BBS TV Official,"PEMKAB MADIUN PRIORITAS VAKSIN UNTUK FORKOPIMDA DAN NAKES
&gt;&gt;&gt;
https://t.co/nto59rh8vj
.
.
#prioritas #vaksinâ€¦ https://t.co/Yz5N9zMqKI",positif
1160,iqbal santuy,"O iya kalo vaksin usahakan hampir semua ya biar kalo herd immunity ga ngira ga divaksin gapapa.
Aku ngetweet ini kaâ€¦ https://t.co/V3pbDjb4ld",positif
1161,Indonesia Baik,"Hi sohIB!
Pemerintah memastikan pendistribusian vaksin berjalan dgn baik mll Bio tracking dan SMILE.
Bgm mekanismenâ€¦ https://t.co/fUp7KfbKNL",positif
1162,Muhammadiyah,Jangan lewatkan Pengajian Umum PP Muhammadiyah berkenaan dengan Vaksin Covid-19: Perspektif Tarjih dan Kesehatan.â€¦ https://t.co/s7D4DrUVvw,positif
1163,jawaposradarmalang,"Ayo #Vaksin , sudah mendapat izin dari BPOM (Badan Pengawas Obat dan Makanan), fatwa halal MUI ( Majelis Ulama Indoâ€¦ https://t.co/i0QShEayI6",positif
1164,IG @ANJARISME,"Seperti ini lho Sertifikat #VaksinasiCovid19 

Bakal jadi trend?

Jika sudah mendapat kesempatan #vaksinasi , lakukâ€¦ https://t.co/7mED9jfhO9",positif
1165,BaBe - Baca Berita,"Lihat, Lengan Irjen Martuani Sormin Disuntik Vaksin Covid-19 #Vaksin #MartuaniSormin #PoldaSumatraUtaraâ€¦ https://t.co/qWfJsOj2Ei",positif
1166,Penyuluh Agama Islam Sumpiuh,"Penyuluh Agama Islam Kec. Sumpiuh siap di vaksin dan mensosialisasikan vaksinasi covid 19 kepada masyarakat.
.
.â€¦ https://t.co/20aeXkDQ5z",positif
1167,Dicky imam bahesty,"Alhamdulillah ðŸ¤²ðŸ¤²ðŸ¤²

#Vaksin
#Acehhebat https://t.co/sxtWSQxyI6",positif
1168,Puskesmas Sukatani,"Wujudkan Masyarakat yang sehat dan produktif dengan Valsinasi Covid-19.
#vaksÃ¬ncovid19 
#vaksinâ€¦ https://t.co/N31y9cihiH",positif
1169,BaBe - Baca Berita,"Cerita Efek Setelah Divaksin, Dokter Tirta: Sehari Udah Makan 5 Kali Gue #RaffiAhmadLanggarProkes #RaffiAhmadâ€¦ https://t.co/qGxyeZNdZ3",positif
1170,Alam Sutera Township Management,"Mengapa vaksin begitu penting bagi tubuh seseorang? Apa saja kira-kira alasannya? Mari kita simak bersama!

Sumber:â€¦ https://t.co/VRS0j0xX6P",positif
1171,askara,Ariel Noah: Silakan Dilihat Kalau Saya Sudah Melakukan Vaksin #news #vaksin #ArielNoah https://t.co/q2C6M7zp7Z,positif
1172,BaBe - Baca Berita,Alasan Anies Tak Libatkan Influencer saat Vaksinasi Perdana di Jakarta #Vaksin #Vaksinasi #AniesBaswedanâ€¦ https://t.co/b7VRqdm1hx,positif
1173,BaBe - Baca Berita,"Ajak Warga Berebut Vaksin Covid-19, Gubernur Sumbar: Capek Swab #Vaksin #SumatraBarat #Wabah #IrwanPrayitnoâ€¦ https://t.co/MXLfbhz961",positif
1174,Maarif Syahed,Aceh Tak Paksa Warga Ikut Vaksin Covid-19 https://t.co/m3rA9ybpe7 #vaksin #Sinovac,positif
1175,gopos.id,Surat Telah Melakukan Vaksin Covid-19 Bakal Jadi Syarat Keluar-Masuk Daerah #VaksinCovid19 #Vaksin https://t.co/5zogJtRQfZ,positif
1176,Warta Kota Official,Anies Baswedan Sebut Penerima Vaksin Covid-19 Sinovac Masih Berpotensi Terpapar Virus Coronaâ€¦ https://t.co/UomV5C63dk,positif
1177,Rakyat Merdeka,"Benny Susetyo, Staf Khusus Ketua Dewan Pengarah BPIP 
Vaksin Penting Untuk Kehidupan Berbangsa Dan Bernegara

#BPIPâ€¦ https://t.co/BZZ13s2rJe",positif
1178,SehatQ ID,"Nantinya, Alur pelayanan vaksinasi Covid-19 akan melewati 4 meja, di antaranya pendaftaran/verifikasi, pemeriksaanâ€¦ https://t.co/sKRdXB1F3e",positif
1179,cewekbanget.id,Banyak yang takut harus diberikan vaksin dengan disuntikkan dan minta #vaksin diberikan dalam bentuk sirup/puyer seâ€¦ https://t.co/lKobHeniad,positif
1180,PMJNEWS,"Agar Vaksinasi Maksimal, IDI Imbau Warga DKI Disiplin Terapkan Prokes
https://t.co/3WlZMRmZQw 
#vaksin #prokes #COVID19",positif
1181,ZOMA,"Bismillah Indonesia Sehat

Kiai Ahmad Ishomuddin, Rais Syuriyah PBNU, divaksin di Istana Negara, Rabu (13/1/2021).â€¦ https://t.co/0utMiNqOxt",positif
1182,Pikiran Rakyat,Menteri Koordinator Bidang Perekonomian Airlangga Hartarto: Vaksin Tingkatkan Kepercayaan Publikâ€¦ https://t.co/2aihJ7LQ6G,positif
1183,20DETIK,Polisi sudah melakukan penyelidikan ke lokasi pesta Raffi Ahmad yang digelar di rumah milik keluarga Ricardo Gelaelâ€¦ https://t.co/OwTQhVhDRx,positif
1184,BaBe - Baca Berita,Raffi Ahmad Sebut Nama Jokowi dan Masyarakat #RaffiAhmad #Vaksin #NagitaSlavina https://t.co/BTLCsi9siY https://t.co/RkuaXLBMqr,positif
1185,Tanya Vaksinasi,Bagaimana Cara Kerja Vaksin Ditubuh Manusia? Pasti sebagian besar dari kita masih belum paham tentang bagaimana carâ€¦ https://t.co/fNiW7aG1Zh,positif
1186,Indonesia Baik,"Hi sohIB!
Ternyata mekanisme penyuntikan vaksin Covid-19 berbeda-beda pd setiap vaksin, lho. 
Apa aja yg beda ya, sâ€¦ https://t.co/fMTOwSXZWK",positif
1187,ProKabar.com,Wali Kota Padang Mahyeldi : #vaksin #sinovac Tak Diragukan Lagi. Kunjungi https://t.co/v5eej91Wdg . #covid19 #mbb https://t.co/CknQsEaXji,positif
1188,BaBe - Baca Berita,"Raffi Ahmad Digugat ke PN Depok, Diminta 30 Hari Tak Keluar Rumah dan Minta Maaf #RaffiAhmadLanggarProkesâ€¦ https://t.co/Far2tdDgGC",positif
1189,ridoyando,"Patuhi prokes. Jaga 3 M kata emak. Siap untuk #Vaksin

#OlengTetapBersama 
#GroupBelumPunyaNama
#OlengPatuhProkes https://t.co/tPjjMgJZIh",positif
1190,KITA Kerapatan Indonesia Tanah Air,"Kerapatan Indonesia Tanah Air
KITA Siap Di vaksin
KITA Bela Negara
@kang_maman72 
@ayepzaki_ayep 
@toeswahid21â€¦ https://t.co/1xFn3w0BG8",positif
1191,Warta Kota Official,"Kapendam Jaya Divaksin Covid-19 Sinovac di Balai Kota DKI Jakarta: Tidak Merasa Sakit, Tidak Terasaâ€¦ https://t.co/KRLMG9Qa7c",positif
1192,Nasional Xpos,"Kapolres Simeulue Beserta Seluruh Anak Buahnya di Jajaran Siap Disuntik Vaksin
#kapolressimeulue #simeulueâ€¦ https://t.co/95cCvQcmEC",positif
1193,MNC Trijaya 104.6 FM,BPJS Kesehatan mengimbau masyarakat untuk turut serta menyukseskan Program Vaksinasi Nasional dalam upaya pengendalâ€¦ https://t.co/2Z67fHxo6x,positif
1194,BATAMNEWS.co.id,"Dinkes Batam Jadwalkan Ulang Vaksinasi Covid-19 untuk Wali Kota Rudi

https://t.co/BogFqHefuz 

#vaksin #batam",positif
1195,MNC Trijaya 104.6 FM,"Program Vaksinasi oleh Pemerintah kepada Rakyat Indonesia, saat ini sudah dimulai dan secara bersama-sama kita menyâ€¦ https://t.co/PhYNnp6wQ1",positif
1196,Fix Makassar,"Ketum PB IDI, Daeng Mohammad Faqih menyebutkan vaksinasi Covid-19 untuk membentuk kekebalan tubuh agar bisa mencegaâ€¦ https://t.co/S3S9N6ievb",positif
1197,Pikiran Rakyat,"Jadi yang Pertama Disuntik Vaksin Covid-19 di Jateng, Ganjar Pranowo: Seger-seger Saja, Jangan Takut
#GanjarPranowoâ€¦ https://t.co/1iGZ7NfwQD",positif
1198,Kata Batam,"Meski Gratis, Tak Semua Orang Bisa Divaksin Covid-19, Ini Syaratnya
#Vaksin #Covid19

https://t.co/wA0OwKzOVJ https://t.co/tJFGh55eH4",positif
1199,Kata Batam,"Masyarakat Calon Penerima Vaksin Akan Dapat Panggilan lewat SMS, Tunggu Saja
#Infografis #Vaksin #Covid19â€¦ https://t.co/NuytuXWDqT",positif
1200,Kata Batam,"Vaksinasi Sudah Berlangsung, HMR Ingatkan Masyarakat Tetap Disiplin Protokol Kesehatan
#Batam #HMR #Vaksinâ€¦ https://t.co/BwnVEmAOzE",positif
1201,bpom_ri,"Mari #BersatuLawanCOVID19 dengan tetap menerapkan 5M yaitu memakai masker, menjaga jarak, mencuci tangan, menghindaâ€¦ https://t.co/tgRNpTRDSa",positif
1202,Berita Covid,#Vaksinasi Covid-19 di Puskesmas Pekayon Jaya - https://t.co/mcuHrIR8xv #Covid #Covid19 https://t.co/yKrdVbQYyO,positif
1203,Berita DIY,Penasaran bagaimana cara kerja vaksin untuk melindungi tubuh manusia dari coronavirus desease 2019 (covid-19)? Simaâ€¦ https://t.co/QWBdKvZxyp,positif
1204,Partai NasDem,Presiden Joko Widodo juga dengan tegas menghimbau kepada seluruh rakyat indonesia untuk tetap disiplin protokol keâ€¦ https://t.co/NzUnArnLkL,positif
1205,Hesti Riana,"Sudah divaksin ðŸ˜ðŸ˜
#vaksin #VaksinCovid19 https://t.co/QGAt0Fw16x",positif
1206,Hesti Riana,"Ayoo vaksin ðŸ’‰
#vaksin #VaksinCovid19 https://t.co/BkyItUf9T3",positif
1207,Aidil Azhari,"Vaksin dulu sebelum berangkat, ini vaksin insya Allah ampuh, bismillah aja, langsung dari Allah, tanpa heboh perangâ€¦ https://t.co/BaB73tbwvm",positif
1208,LAPOR! 1708,"Selamat Sore #SahabatLAPOR!

Mari perhatikan alur pelayanan vaksinisasi COVID-19 seperti yang tertera di gambar. Alâ€¦ https://t.co/dpCDIqpiC1",positif
1209,Redaksi Sinar Harapan,Turki pada Kamis (14/1) mulai memberikan suntikan #vaksinÂ Â COVID-19 yang dikembangkan oleh #Sinovac Biotech Ltd Chiâ€¦ https://t.co/V2wSQ8KC2Y,positif
1210,Lampung Post (Official),Ketua Komisi V DPRD Provinsi Lampung Yanuar Irawan merasa sehat dan baik-baik saja setelah sehari sebelumnya disuntâ€¦ https://t.co/0474FkGXR8,positif
1211,TIMES INDONESIA,"Presiden Turki Recep Tayyip Erdogan menerima suntikan vaksin Covid-19 Sinovac Biotech, CoronaVac.â€¦ https://t.co/OLzA18nz6O",positif
1212,Muhammadiyah,"Kepada warga Muhammadiyah, mari kita berikhtiar dengan melaksanakan vaksin covid-19, sesuai anjuran Pemerintah danâ€¦ https://t.co/LSukE4IKSQ",positif
1213,TRANS PARK JUANDA BEKASI,"Bentuk komitmen kami dalam mendukung penuh kebijakan pemerintah &amp; pemkot Kota Bekasi, kami siap vaksinasi #covid19â€¦ https://t.co/3aY7ma7DZp",positif
1214,BaBe - Baca Berita,"Usai Divaksin Masih Bisa Tertular Covid-19, Ini yang Harus Dilakukan #Vaksin #rscm #PenyakitDalam #Wabahâ€¦ https://t.co/6sCm9TrtXN",positif
1215,jawaposradarmalang,VCI Kembangkan Kartu Pintar Penerima Vaksinasi #VCI #kartupintar #vaksinasi https://t.co/IFcD682Ij6,positif
1216,indotelko,Kominfo terapkan satu data untuk vaksinasi Covid-19 https://t.co/Z1bz11uqng #VaksinHalal #VaksinCorona #vaksin #VaksinSinovac #COVID19,positif
1217,simmanews,"Hasil dari swab test negatif, Mang Oded berterima kasih kepada warga Bandung.. selengkapnya di bawah ini 

#bandungâ€¦ https://t.co/C7aa6IHxFz",positif
1218,ProKabar.com,446 Nakes RSUD Padang Panjang Mendapat Prioritas Divaksinasi. Kunjungi https://t.co/dhjer6X612 . #covid19â€¦ https://t.co/zcz96PY0st,positif
1219,Pikiran Rakyat,"Presiden Turki Erdogan Disuntik Vaksin Sinovac Covid-19: Kami Ingin Melanjutkan Ini dengan Cepat
#Erdogan #Turkiâ€¦ https://t.co/KdiRV9zwmv",positif
1220,ProKabar.com,"Walikota Batal, Vaksinasi Covid-19 Dimulai di Padang. Kunjungi https://t.co/iy2jYXG1AL . #covid19 #mbb #vaksin https://t.co/ALh6v3ycBD",positif
1221,BaBe - Baca Berita,Anies Baswedan Ingatkan Penerima Vaksin Covid-19 Bertanggung Jawab ke Masyarakat #EdukasiVaksinCovid19â€¦ https://t.co/06ehyfmzOp,positif
1222,Elshinta Medan,"Kadinkes Pemko Medan, dr. Edwin Effendi ikut divaksin Covid-19 bersama sama Sekda kota Medan, Wiriya Alrahman dan Fâ€¦ https://t.co/BI7b0kVjIf",positif
1223,iNews.id,"Pemerintah China mendukung Indonesia menjadi pusat produksi vaksin regional (di kawasan Asia Tenggara).

Baca beritâ€¦ https://t.co/2CKCSP1swA",positif
1224,PingPointIndonesia,Vaksinasi dilakukan kepada tenaga kesehatan yang mendapatkan SMS blast dari pemerintah pusat dan telah melakukan reâ€¦ https://t.co/tUJIb0AnmX,positif
1225,Lindaeratni,"Kalo sudah di #Vaksin tetap ikuti #protokolkesehatancovid19 , makan yg bergizi dan konsumsi suplement untuk daya taâ€¦ https://t.co/eCuba6uGYF",positif
1226,@pujatvaceh,"Di Aceh, Nova Iriansyah Jadi Yang Pertama Disuntik Vaksin Covid-19

https://t.co/T1PLuWNCaC

#gubernur #aceh #novaâ€¦ https://t.co/gI07ZZro7d",positif
1227,asep awaludin | AAW,"Dalam rangka ikhtiar untuk melindungi diri, keluarga dan orang lain, serta mendukung program dari pemerintah.â€¦ https://t.co/nUtuJA1CnN",positif
1228,MynameisRizØ±ÙŠØ²,"@Namaku_Mei Sama sama soal #vaksin ya
https://t.co/P99d8EBMuQ",positif
1229,MynameisRizØ±ÙŠØ²,"@Jah_Nazari Sama sama Soal #Vaksin nihhh,, please support ðŸ˜ŠðŸ™ðŸ™

https://t.co/P99d8EBMuQ",positif
1230,Lampung Post (Official),Kick Off vaksinasi telah dilakukan kepada sejumlah pejabat dan tokoh. Guna memberi kepercayaan ihwal keamanan vaksiâ€¦ https://t.co/AEK6MzQBV9,positif
1231,Vonny Septiana,Saya siap divaksin. #sayasiapdivaksin #covid19 #vaksincovid19 #vaksin #imready #vaccinated https://t.co/QmDk4qdieG,positif
1232,PoskotaJateng,"Kepala BPOM, Penny K. Lukito menjelaskan beberapa efek samping vaksin Sinovac yang ditemukan selama uji klinisâ€¦ https://t.co/HpVOyXATGo",positif
1233,Ahmad Maulana,Vaksin itu penting untuk kita #Vaksin #Kesehatan #Covid19 #CoronaVirus https://t.co/I8TQC5ezXJ,positif
1234,KADIN Indonesia,"Kadin Usul Swasta Diberikan Akses Vaksin Mandiri, info selengkapnya cek https://t.co/ymrBkq1aMe #Kadinâ€¦ https://t.co/fFXzcKdmAW",positif
1235,KANG DHARMA,Kita Sukseskan Program Vaksinasi Covid-19 #covid #covid-19 #covid_19 #vaksin #vaksÃ¬ncovid19 #vaksincovid19â€¦ https://t.co/kcwluUz4BY,positif
1236,KOTA BEKASI | #75TahunJabar,"Jangan takut untuk di suntik vaksin ya untuk membentengi diri dari virus Corona. 

#vaksin
#VaksinasiDimulaiâ€¦ https://t.co/PezDo0e5yK",positif
1237,RSUP Fatmawati Jakarta,"Persiapan, simulasi dan pelaksanaan Vaksinasi Covid-19 di Gedung Griya Husada RSUP fatmawati, tanggal 14 Januari 20â€¦ https://t.co/y0SMTgfJuW",positif
1238,iNews.id,"Baru enam orang tenaga kesehatan di Kabupaten Semarang yang mendapat vaksinasi Covid-19. 

#Vaksin #Semarang https://t.co/3T3DAbzpZu",positif
1239,iNews.id,"Gubernur DKI Jakarta Anies Baswedan meminta warga mematuhi protokol kesehatan meski sudah divaksin.

#Vaksinâ€¦ https://t.co/rOlRFg4lKS",positif
1240,asep awaludin | AAW,"Dalam rangka ikhtiar untuk melindungi diri, keluarga dan orang lain, serta mendukung program dari pemerintah.â€¦ https://t.co/O4OX2b0GCD",positif
1241,acehsatu media,"#Infografis
#Vaksin 
#Aceh

Sedangkan Provinsi Papua Barat menjadi daerah yang paling sedikit menerima vaksin, yaknâ€¦ https://t.co/kXaeexNjBK",positif
1242,gopos.id,"Kepala Bappeda Bone Bolango, Basir Noho, yakin dan percaya serta tidak ada keraguan sedikit pun untuk dilakukan vakâ€¦ https://t.co/xeEJ8cRqUa",positif
1243,BaBe - Baca Berita,Pemerintah Buka Opsi Dekati UAS untuk Jadi Influencer Vaksinasi Corona #Vaksin #Vaksinasi #BadanPOM #NagitaSlavinaâ€¦ https://t.co/m9QS5IrNPF,positif
1244,newsmerahputih,"Kapolri instruksikan kepada jajaran kewilayahan untuk kawal vaksinasi di daerah.

#merahputihcom #kapolri #vaksin https://t.co/dwzEPE0m8a",positif
1245,Sebatas Teman,"Nih yang buat malas baca ""Vaksin"" simple dan gak pusing... tapi ya jangan nonton aja, dibaca juga subtitlenya ðŸ˜‚ðŸ˜‚ðŸ˜‚ aâ€¦ https://t.co/9qtgAaJlyS",positif
1246,Bandi,Vaksinisasi untuk Indonesia bebas dari pandemi #Vaksin #VaksinasiNasional https://t.co/SLAvPz8si0,positif
1247,newsmerahputih,"Tiga unsur mulai melaksanakan vaksinasi di DKI, Anies meminta agar tak abaikan prokes.

#merahputihcom #prokesâ€¦ https://t.co/S64SXIalBf",positif
1248,newsmerahputih,Perhatikan hal berikut ini setelah jalani vaksinasi COVID-19. #merahputihcom #vaksin #covid19 #kesehatan https://t.co/AQix1MXDqp,positif
1249,IG : utamanews,"Sumatera Utara (Sumut) kembali memerima 34.840 vial #vaksin #Covid-19 dari Pemerintah Pusat, Jumat (15/1).

https://t.co/lP3Zb5Ctq0",positif
1250,@initu.id,Memahami Istilah dan Pengertian Efikasi atau Kemanjuran Pada Vaksin #Vaksin #Efikasi https://t.co/xHSya9N531,positif
1251,Lensa Indonesia RTV,Setiap minggu kami akan merangkum berita hoaks yang beredar di masyarakat. Saatnya kita melek informasi dan menjadiâ€¦ https://t.co/34STV4fXwo,positif
1252,Yesha,"#Vaksinasi Covid-19 Dimaluku Aman Dan Lancar.
Mari sukseskan Vaksinasi, Agar Corona Virus Hilang Dari Bumi ini. https://t.co/mIx0VhO3cg",positif
1253,IslamToday ID,"Kemlu China: Kami Dukung Indonesia Jadi Pusat Produksi Vaksin Regional

#China #Vaksin 

https://t.co/eLcIDZu6Rh",positif
1254,Prokom Kukar,"KICK OFF VAKSIN COVID-19
PEMKAB KUTAI KARTANEGARA
RSUD AM. PARIKESIT TENGGARONG SEBERANG
14 JANUARI 2021

#vaksinâ€¦ https://t.co/KDrHeHDkCG",positif
