No,user_name,text,label,lowercase,remove,tweet_clean
893,SemarangTalks,"Gubernur Jawa TengahÂ Ganjar Pranowo menerimaÂ suntik vaksin COVID-19Â Sinovac pagi ini, Kamis, 14 Januari 2021 di RSUâ€¦ https://t.co/j1rxlCvIwH",positif,"gubernur jawa tengahâ ganjar pranowo menerimaâ suntik vaksin covid-19â sinovac pagi ini, kamis, 14 januari 021 di rsuâ€¦ https://t.co/j1rxlcviwh",gubernur jawa tengah?ganjar pranowo menerima?suntik vaksin covid?sinovac pagi ini kamisjanuaridi rsu ,"['gubernur', 'jawa', 'tengahganjar', 'pranowo', 'menerimasuntik', 'vaksin', 'covidsinovac', 'pagi', 'kamisjanuaridi', 'rsu']"
897,Panji Hadisoemarto,"Perlindungan maksimal baru terbentuk setelah beberapa minggu setelah vaksinasi lengkap (dosis kedua), ya.

Ini jadiâ€¦ https://t.co/LmZrXnnsbx",positif,"perlindungan maksimal baru terbentuk setelah beberapa minggu setelah vaksinasi lengkap dosis kedua), ya.

ini jadiâ€¦ https://t.co/lmzrxnnsbx",perlindungan maksimal baru terbentuk setelah beberapa minggu setelah vaksinasi lengkap dosis kedua yaini jadi ,"['perlindungan', 'maksimal', 'terbentuk', 'minggu', 'vaksinasi', 'lengkap', 'dosis', 'yaini']"
898,Hermawan,"Presiden Joko Widodo menjadi orang pertama yang divaksin Covid-19, untuk memastikan vaksin aman.
.
.
.
.
.
.
.
.
.â€¦ https://t.co/B1szph1EAa",positif,"presiden joko widodo menjadi orang pertama yang divaksin covid-19, untuk memastikan vaksin aman.
.
.
.
.
.
.
.
.
.â€¦ https://t.co/b1szph1eaa",presiden joko widodo menjadi orang pertama yang divaksin covid untuk memastikan vaksin aman ,"['presiden', 'joko', 'widodo', 'orang', 'divaksin', 'covid', 'vaksin', 'aman']"
906,hasillaut,"Vaksin Covid-19 Mulai Dikirim ke Surabaya Raya, Daerah Lain Tunggu Cold StorageÂ  https://t.co/m9kYngT41u 

#vaksinâ€¦ https://t.co/C1lpiTyUGc",positif,"vaksin covid-19 mulai dikirim ke surabaya raya, daerah lain tunggu cold storageâ  https://t.co/m9kyngt41u 

#vaksinâ€¦ https://t.co/c1lpityugc",vaksin covid mulai dikirim ke surabaya raya daerah lain tunggu cold storage? ,"['vaksin', 'covid', 'dikirim', 'surabaya', 'raya', 'daerah', 'tunggu', 'cold', 'storage']"
910,nellyyh1980,#Vaksin covid-19 aman di gunakan,positif,#vaksin covid-19 aman di gunakan,covid aman di gunakan,"['covid', 'aman']"
913,SiKAPI,"Makanya, jangan takut sobat, ingat lho terkena Covid-19 jauh lebih menakutkan daripada terkena jarum suntik vaksin.â€¦ https://t.co/INZWJVEUzM",positif,"makanya, jangan takut sobat, ingat lho terkena covid-19 jauh lebih menakutkan daripada terkena jarum suntik vaksin.â€¦ https://t.co/inzwjveuzm",makanya jangan takut sobat ingat lho terkena covid jauh lebih menakutkan daripada terkena jarum suntik vaksin ,"['takut', 'sobat', 'lho', 'terkena', 'covid', 'menakutkan', 'terkena', 'jarum', 'suntik', 'vaksin']"
915,Muhammad Rizky,"ASN @Kemendag Siap Vaksin.
#kemendag #vaksinasi https://t.co/iA7e62C7uE",positif,"asn @kemendag siap vaksin.
#kemendag #vaksinasi https://t.co/ia7e62c7ue",asnsiap vaksin,"['asnsiap', 'vaksin']"
916,Clement Sahala,Menanti #Vaksin #vaksinhalal,positif,menanti #vaksin #vaksinhalal,menanti,[]
922,Pusat Krisis Kesehatan Kemenkes RI,"Salam sehat #sobatkriskes,

Berikut adalah alasan mengapa perlu vaksinasi dan bagaimana cara keluar dari krisis yanâ€¦ https://t.co/ooUVTIMify",positif,"salam sehat #sobatkriskes,

berikut adalah alasan mengapa perlu vaksinasi dan bagaimana cara keluar dari krisis yanâ€¦ https://t.co/oouvtimify",salam sehatberikut adalah alasan mengapa perlu vaksinasi dan bagaimana cara keluar dari krisis yan ,"['salam', 'sehatberikut', 'alasan', 'vaksinasi', 'krisis', 'yan']"
923,big_is_sexy,"Aku tuh pengen dan bersedia di vaksin, tp sbg penderita asthma aku cukup menerima imun dr mereka yg divaksin.â€¦ https://t.co/6EVZBC1Xwj",positif,"aku tuh pengen dan bersedia di vaksin, tp sbg penderita asthma aku cukup menerima imun dr mereka yg divaksin.â€¦ https://t.co/6evzbc1xwj",aku tuh pengen dan bersedia di vaksin tp sbg penderita asthma aku cukup menerima imun dr mereka yg divaksin ,"['tuh', 'pengen', 'bersedia', 'vaksin', 'tp', 'sbg', 'penderita', 'asthma', 'menerima', 'imun', 'dr', 'yg', 'divaksin']"
925,Formula Exotic,""" Presiden Jokowi Disuntik Pertama Vaksin Sinovac ""
https://t.co/l8eev68CHS

#formulaexotic #pakanlolohâ€¦ https://t.co/r0Y8pJRSnm",positif,""" presiden jokowi disuntik pertama vaksin sinovac 
https://t.co/l8eev68chs

#formulaexotic #pakanlolohâ€¦ https://t.co/r0y8pjrsnm", presiden jokowi disuntik pertama vaksin sinovac   ,"['presiden', 'jokowi', 'disuntik', 'vaksin', 'sinovac']"
927,IndonesiaIndicator,Pemberitaan mengenai vaksinasi Covid-19 menjadi sorotan media khususnya jelang vaksinasi perdana pada 13 Januari 20â€¦ https://t.co/ES9RhKSimi,positif,pemberitaan mengenai vaksinasi covid-19 menjadi sorotan media khususnya jelang vaksinasi perdana pada 13 januari 0â€¦ https://t.co/es9rhksimi,pemberitaan mengenai vaksinasi covid menjadi sorotan media khususnya jelang vaksinasi perdana padajanuari  ,"['pemberitaan', 'vaksinasi', 'covid', 'sorotan', 'media', 'jelang', 'vaksinasi', 'perdana', 'padajanuari']"
930,RMI NU KEBUMEN,"Mari bersama sama sukseskan vaksinasi

#santri #sukseskan #vaksinasi #vaksinaman #rmipeduli #nupeduli #Jaga3Mâ€¦ https://t.co/gLgN3Qw5od",positif,"mari bersama sama sukseskan vaksinasi

#santri #sukseskan #vaksinasi #vaksinaman #rmipeduli #nupeduli #jaga3mâ€¦ https://t.co/glgn3qw5od",mari bersama sama sukseskan vaksinasi  ,"['mari', 'sukseskan', 'vaksinasi']"
932,Melki Maker,"Kiranya vaksin COVID-19 bisa mengatasi problem yg berkepanjangan ini. 
#Vaksin #Trending #DukungSehatkanBangsa #BeritaTerkini",positif,"kiranya vaksin covid-19 bisa mengatasi problem yg berkepanjangan ini. 
#vaksin #trending #dukungsehatkanbangsa #beritaterkini",kiranya vaksin covid bisa mengatasi problem yg berkepanjangan ini  ,"['vaksin', 'covid', 'mengatasi', 'problem', 'yg', 'berkepanjangan']"
935,Sanad Media,"*Pakai Sinovac China, Turki Umumkan Vaksinasi Massal*

Turki memberikan lampu hijau penggunaan darurat vaksin Covidâ€¦ https://t.co/oKnJKS4KSL",positif,"*pakai sinovac china, turki umumkan vaksinasi massal*

turki memberikan lampu hijau penggunaan darurat vaksin covidâ€¦ https://t.co/oknjks4ksl",pakai sinovac china turki umumkan vaksinasi massalturki memberikan lampu hijau penggunaan darurat vaksin covid ,"['pakai', 'sinovac', 'china', 'turki', 'umumkan', 'vaksinasi', 'massalturki', 'lampu', 'hijau', 'penggunaan', 'darurat', 'vaksin', 'covid']"
936,LuKÃ¨,"Saya Siap di Vaksin
#Vaksin #VaksinasiMelawanPandemi #JokowiDiVaksin https://t.co/kFZK0nTjFO",positif,"saya siap di vaksin
#vaksin #vaksinasimelawanpandemi #jokowidivaksin https://t.co/kfzk0ntjfo",saya siap di vaksin,['vaksin']
937,kendaritimes,Penyuntikan vaksin sendiri dilakukan di Pusat Private Medical Care Center (PMCC) RSUD Kota Kendari dimana Walikotaâ€¦ https://t.co/v8iLVZBV2H,positif,penyuntikan vaksin sendiri dilakukan di pusat private medical care center pmcc) rsud kota kendari dimana walikotaâ€¦ https://t.co/v8ilvzbv2h,penyuntikan vaksin sendiri dilakukan di pusat private medical care center pmcc rsud kota kendari dimana walikota ,"['penyuntikan', 'vaksin', 'pusat', 'private', 'medical', 'care', 'center', 'pmcc', 'rsud', 'kota', 'kendari', 'dimana', 'walikota']"
938,Charlie IndonesiaðŸ‡²ðŸ‡¨,"Cerita pemimpin dunia, presiden Indonesia pak @jokowi dan raja Arab Saudi @KingSalman menjadi garda terdepan dalamâ€¦ https://t.co/NT0FsxfaID",positif,"cerita pemimpin dunia, presiden indonesia pak @jokowi dan raja arab saudi @kingsalman menjadi garda terdepan dalamâ€¦ https://t.co/nt0fsxfaid",cerita pemimpin dunia presiden indonesia pakdan raja arab saudimenjadi garda terdepan dalam ,"['cerita', 'pemimpin', 'dunia', 'presiden', 'indonesia', 'pakdan', 'raja', 'arab', 'saudimenjadi', 'garda', 'terdepan']"
939,prmmm,"Sembari Menunggu kejelasan vaksin lebih baik kita sambil diajarin ilmu rawa rontek , biar menambah kekabalan tubuhâ€¦ https://t.co/28IsjUOXgV",positif,sembari menunggu kejelasan vaksin lebih baik kita sambil diajarin ilmu rawa rontek  biar menambah kekabalan tubuhâ€¦ https://t.co/28isjuoxgv,sembari menunggu kejelasan vaksin lebih baik kita sambil diajarin ilmu rawa rontekbiar menambah kekabalan tubuh ,"['sembari', 'menunggu', 'kejelasan', 'vaksin', 'diajarin', 'ilmu', 'rawa', 'rontekbiar', 'menambah', 'kekabalan', 'tubuh']"
942,Prasetia A. Gusti,"Orang ke-2 yang selesai di Vaksin setelah Presiden @jokowi ðŸ™ðŸ»

#covid #corona #covid19 #vaksin #vaksinasiâ€¦ https://t.co/9wR4n18zMc",positif,"orang ke-2 yang selesai di vaksin setelah presiden @jokowi ðÿ™ðÿ»

#covid #corona #covid19 #vaksin #vaksinasiâ€¦ https://t.co/9wr4n18zmc",orang ke yang selesai di vaksin setelah presiden?  ,"['orang', 'selesai', 'vaksin', 'presiden']"
943,Anna Victoria,#RaffiAhmad mendapat pesan khusus warga setelah #raffi #vaksinasi dengan presiden #JokowiDiVaksin https://t.co/Ga5BwIb9k5,positif,#raffiahmad mendapat pesan khusus warga setelah #raffi #vaksinasi dengan presiden #jokowidivaksin https://t.co/ga5bwib9k5,mendapat pesan khusus warga setelah dengan presiden ,"['pesan', 'khusus', 'warga', 'presiden']"
946,ekaaprilia,Berani #vaksin lawn #covid https://t.co/JdLatdNVyu,positif,berani #vaksin lawn #covid https://t.co/jdlatdnvyu,berani lawn ,"['berani', 'lawn']"
947,Anjani D. Paramita,"Kira beginilah ungkapan @sherinasinna kepada Raffi Ahmad

#raffi #sherina #vaksin https://t.co/UR7fX0RHqx",positif,"kira beginilah ungkapan @sherinasinna kepada raffi ahmad

#raffi #sherina #vaksin https://t.co/ur7fx0rhqx",kira beginilah ungkapankepada raffi ahmad,"['ungkapankepada', 'raffi', 'ahmad']"
949,PresisiNews,Ia mengklaim kondisi yang sama juga dirasakan penerima vaksin lainnya berdasarkan hasil monitoring yang dilakukan 3â€¦ https://t.co/Hfe30iUwXr,positif,ia mengklaim kondisi yang sama juga dirasakan penerima vaksin lainnya berdasarkan hasil monitoring yang dilakukan 3â€¦ https://t.co/hfe30iuwxr,ia mengklaim kondisi yang sama juga dirasakan penerima vaksin lainnya berdasarkan hasil monitoring yang dilakukan  ,"['mengklaim', 'kondisi', 'dirasakan', 'penerima', 'vaksin', 'berdasarkan', 'hasil', 'monitoring']"
951,44737,"@jokowi @Kiyai_MarufAmin @mprgoid @DPR_RI @All #Obat 
ðŸ’Š 
#Vaksin 
#Virus Corona (Covid19=C19) 
Yang telah terbuktiâ€¦ https://t.co/UklCUQSSqz",positif,"@jokowi @kiyai_marufamin @mprgoid @dpr_ri @all #obat 
ðÿ’š 
#vaksin 
#virus corona covid19=c19) 
yang telah terbuktiâ€¦ https://t.co/uklcuqssqz",  corona covidc yang telah terbukti ,"['corona', 'covidc', 'terbukti']"
955,Bhayangkari PR Limpung,"Presiden Jokowi resmi divaksin pada 13 Januari. Siap-siap, giliran masy termasuk Bhayangkari.. Saya Bhayangkari Siaâ€¦ https://t.co/TAwqLW0329",positif,"presiden jokowi resmi divaksin pada 13 januari. siap-siap, giliran masy termasuk bhayangkari.. saya bhayangkari siaâ€¦ https://t.co/tawqlw0329",presiden jokowi resmi divaksin padajanuari siapsiap giliran masy termasuk bhayangkari saya bhayangkari sia ,"['presiden', 'jokowi', 'resmi', 'divaksin', 'padajanuari', 'siapsiap', 'giliran', 'masy', 'bhayangkari', 'bhayangkari', 'sia']"
958,@kicaupapua,"Mari Kenali Cara Kerja Vaksin Sinovac Lawan Virus Vorona â€“ Portal Nawacita
#covid-19
#vaksinasi
#CoronaVac https://t.co/Qx4QyNZC3l",positif,"mari kenali cara kerja vaksin sinovac lawan virus vorona â€“ portal nawacita
#covid-19
#vaksinasi
#coronavac https://t.co/qx4qynzc3l",mari kenali cara kerja vaksin sinovac lawan virus vorona  portal nawacita  ,"['mari', 'kenali', 'kerja', 'vaksin', 'sinovac', 'lawan', 'virus', 'voronaportal', 'nawacita']"
959,Andri Supriatna,"Zed Stp Indonesia
Sukseskan Vaksinasi

#vaksinasi 
#vaksinasimelawanpandemi @ Polres Lebak https://t.co/lOh5bU8Kf5",positif,"zed stp indonesia
sukseskan vaksinasi

#vaksinasi 
#vaksinasimelawanpandemi @ polres lebak https://t.co/loh5bu8kf5",zed stp indonesiasukseskan vaksinasi polres lebak ,"['zed', 'stp', 'indonesiasukseskan', 'vaksinasi', 'polres', 'lebak']"
960,Aceh News,Besok Pemerintah Aceh Vaksinasi Perdana Covid-19 https://t.co/lfWlm3gBmz #VaksinasiDimulai #vaksinasi @nirina_zubir,positif,besok pemerintah aceh vaksinasi perdana covid-19 https://t.co/lfwlm3gbmz #vaksinasidimulai #vaksinasi @nirina_zubir,besok pemerintah aceh vaksinasi perdana covid ,"['besok', 'pemerintah', 'aceh', 'vaksinasi', 'perdana', 'covid']"
963,PDI Perjuangan,Sudah menjadi komitmen PDI Perjuangan untuk mendukung Program Vaksinasi Covid-19 Pemerintah. #VaksinYoVaksinâ€¦ https://t.co/F622sw8pyB,positif,sudah menjadi komitmen pdi perjuangan untuk mendukung program vaksinasi covid-19 pemerintah. #vaksinyovaksinâ€¦ https://t.co/f622sw8pyb,sudah menjadi komitmen pdi perjuangan untuk mendukung program vaksinasi covid pemerintah ,"['komitmen', 'pdi', 'perjuangan', 'mendukung', 'program', 'vaksinasi', 'covid', 'pemerintah']"
964,LPPL Radio Suara Sidoarjo,"EMIL DARDAK WAKIL GUBERNUR MEWAKILI VAKSINASI COVID-19 DI JAWA TIMUR

Selengkapnya : https://t.co/qJH65gTKIfâ€¦ https://t.co/NzteDhzKza",positif,"emil dardak wakil gubernur mewakili vaksinasi covid-19 di jawa timur

selengkapnya  https://t.co/qjh65gtkifâ€¦ https://t.co/nztedhzkza",emil dardak wakil gubernur mewakili vaksinasi covid di jawa timurselengkapnya,"['emil', 'dardak', 'wakil', 'gubernur', 'mewakili', 'vaksinasi', 'covid', 'jawa', 'timurselengkapnya']"
968,The Rap Up!,"Aku yang takut jarum pas disuntik vaksin ðŸ™ˆðŸ™ˆ

#therapupindonesia
#therapup
#rapup
#vaksin https://t.co/xNNiCoQ7RK",positif,"aku yang takut jarum pas disuntik vaksin ðÿ™ˆðÿ™ˆ

#therapupindonesia
#therapup
#rapup
#vaksin https://t.co/xnnicoq7rk",aku yang takut jarum pas disuntik vaksin ??   ,"['takut', 'jarum', 'pas', 'disuntik', 'vaksin']"
969,Wahnu Widya,Btw vaksinasi buat perantau gimana ya sistemnya? KTP sama tempat tinggal kan beda. #VaksinYoVaksin #VaksinasiDimulai #Vaksin,positif,btw vaksinasi buat perantau gimana ya sistemnya? ktp sama tempat tinggal kan beda. #vaksinyovaksin #vaksinasidimulai #vaksin,btw vaksinasi buat perantau gimana ya sistemnya ktp sama tempat tinggal kan beda,"['btw', 'vaksinasi', 'perantau', 'gimana', 'ya', 'sistemnya', 'ktp', 'tinggal', 'beda']"
973,MauJadiHalalmu,"Raffi vaksin bareng jokowi, tujuannya itu untuk menaikan Vaksin tersebut. Vaksinnya lagi pansos. Gituh gengs.ðŸ˜„
Yg bâ€¦ https://t.co/w9DkKAhEsZ",positif,"raffi vaksin bareng jokowi, tujuannya itu untuk menaikan vaksin tersebut. vaksinnya lagi pansos. gituh gengs.ðÿ˜„
yg bâ€¦ https://t.co/w9dkkahesz",raffi vaksin bareng jokowi tujuannya itu untuk menaikan vaksin tersebut vaksinnya lagi pansos gituh gengs?yg b ,"['raffi', 'vaksin', 'bareng', 'jokowi', 'tujuannya', 'menaikan', 'vaksin', 'vaksinnya', 'pansos', 'gituh', 'gengsyg', 'b']"
978,Mahmud Syaltout,"Vaksinnya gratis? Siap! 
Berbayar? Siap! 
Harga gak masalah! 
Asal murah. ðŸ˜

#sikap #vaksin #vaksinasi #imunisasi https://t.co/HY2SnqfXfP",positif,"vaksinnya gratis? siap! 
berbayar? siap! 
harga gak masalah! 
asal murah. ðÿ˜

#sikap #vaksin #vaksinasi #imunisasi https://t.co/hy2snqfxfp",vaksinnya gratis siap berbayar siap harga gak masalah asal murah ?,"['vaksinnya', 'gratis', 'berbayar', 'harga', 'gak', 'murah']"
985,Kita Sayang Pakde,Dengan ada nya kartu ini semua rakyat Indonesia akan kembali dijadwalkan untuk vaksinasi kedua dan semoga Allah SWTâ€¦ https://t.co/Fdp222P8DN,positif,dengan ada nya kartu ini semua rakyat indonesia akan kembali dijadwalkan untuk vaksinasi kedua dan semoga allah swtâ€¦ https://t.co/fdp222p8dn,dengan ada nya kartu ini semua rakyat indonesia akan kembali dijadwalkan untuk vaksinasi kedua dan semoga allah swt ,"['nya', 'kartu', 'rakyat', 'indonesia', 'dijadwalkan', 'vaksinasi', 'semoga', 'allah', 'swt']"
986,kupas_tuntas.co,Pemerintah Provinsi Lampung menggelar kickoff atau vaksinasi Covid-19 untuk pertama kalinya. Vaksinasi yang diperunâ€¦ https://t.co/XBOwyIGSU6,positif,pemerintah provinsi lampung menggelar kickoff atau vaksinasi covid-19 untuk pertama kalinya. vaksinasi yang diperunâ€¦ https://t.co/xbowyigsu6,pemerintah provinsi lampung menggelar kickoff atau vaksinasi covid untuk pertama kalinya vaksinasi yang diperun ,"['pemerintah', 'provinsi', 'lampung', 'menggelar', 'kickoff', 'vaksinasi', 'covid', 'kalinya', 'vaksinasi', 'diperun']"
987,KVision,"#MNCBank #ProtokolKesehatan #HidupSehat #NewNormal
#Vaksinasi #3M #KenyamananKeamanan #JanganLengah #Covid_19

IGâ€¦ https://t.co/yFoJnZNmZD",positif,"#mncbank #protokolkesehatan #hidupsehat #newnormal
#vaksinasi #3m #kenyamanankeamanan #janganlengah #covid_19

igâ€¦ https://t.co/yfojnznmzd",  ig ,['ig']
989,irwan koto,"sekarang vaksin udah gak dapat bubur kacang ijo tp dapat susu murni loh...
#Vaksin https://t.co/ALrvQAv2CR",positif,"sekarang vaksin udah gak dapat bubur kacang ijo tp dapat susu murni loh...
#vaksin https://t.co/alrvqav2cr",sekarang vaksin udah gak dapat bubur kacang ijo tp dapat susu murni loh,"['vaksin', 'udah', 'gak', 'bubur', 'kacang', 'ijo', 'tp', 'susu', 'murni', 'loh']"
991,Yudha Manggala P Putra,"Nggak sadar pernah terjangkit Covid-19, terus divaksin? Efeknya apa kira-kira?
â €â €â €â €â €â €â €â €â €
#Vaksin #vaksincovid19â€¦ https://t.co/uG2qgCEzKB",positif,"nggak sadar pernah terjangkit covid-19, terus divaksin? efeknya apa kira-kira?
â €â €â €â €â €â €â €â €â €
#vaksin #vaksincovid19â€¦ https://t.co/ug2qgcezkb",nggak sadar pernah terjangkit covid terus divaksin efeknya apa kirakira?????????  ,"['nggak', 'sadar', 'terjangkit', 'covid', 'divaksin', 'efeknya', 'kirakira']"
995,Sri Viral,"Mari lawan berita hoax tentang Vaksin Covid-19 dari orang"" yang suka nyinyir dan bertentangan dengan kebijakan Pemeâ€¦ https://t.co/i9u3ZYb0eU",positif,"mari lawan berita hoax tentang vaksin covid-19 dari orang"" yang suka nyinyir dan bertentangan dengan kebijakan pemeâ€¦ https://t.co/i9u3zyb0eu",mari lawan berita hoax tentang vaksin covid dari orang yang suka nyinyir dan bertentangan dengan kebijakan peme ,"['mari', 'lawan', 'berita', 'hoax', 'vaksin', 'covid', 'orang', 'suka', 'nyinyir', 'bertentangan', 'kebijakan', 'peme']"
996,IniGresik,10 Warga Gresik Divaksin COVID-19 Perdana Pada 15 Januari #vaksin #gresik #news #inigresik https://t.co/yVZNQfCKCT,positif,10 warga gresik divaksin covid-19 perdana pada 15 januari #vaksin #gresik #news #inigresik https://t.co/yvznqfckct, warga gresik divaksin covid perdana padajanuari ,"['warga', 'gresik', 'divaksin', 'covid', 'perdana', 'padajanuari']"
997,Official RCTI,"MNC Bank menjalankan prokes utk memberikan kenyamanan dan keamanan kepada semua pihak tanpa terkecuali.

MNC Bank,â€¦ https://t.co/YuS6gcZF0B",positif,"mnc bank menjalankan prokes utk memberikan kenyamanan dan keamanan kepada semua pihak tanpa terkecuali.

mnc bank,â€¦ https://t.co/yus6gczf0b",mnc bank menjalankan prokes utk memberikan kenyamanan dan keamanan kepada semua pihak tanpa terkecualimnc bank ,"['mnc', 'bank', 'menjalankan', 'prokes', 'utk', 'kenyamanan', 'keamanan', 'terkecualimnc', 'bank']"
998,MNC Channels,"mencuci/membersihkan tangan.

MNC Bank menjalankan prokes utk memberikan kenyamanan dan keamanan kepada semua pihakâ€¦ https://t.co/gsKuQJWVSN",positif,"mencuci/membersihkan tangan.

mnc bank menjalankan prokes utk memberikan kenyamanan dan keamanan kepada semua pihakâ€¦ https://t.co/gskuqjwvsn",mencuci/membersihkan tanganmnc bank menjalankan prokes utk memberikan kenyamanan dan keamanan kepada semua pihak ,"['mencucimembersihkan', 'tanganmnc', 'bank', 'menjalankan', 'prokes', 'utk', 'kenyamanan', 'keamanan']"
1001,lukas cw ðŸ‡®ðŸ‡©,Saya siap di #Vaksin âœŠðŸ¤© https://t.co/axXRaj2aDy,positif,saya siap di #vaksin âœšðÿ¤© https://t.co/axxraj2ady,saya siap di ??? ,[]
1002,Lembaga Survei KedaiKOPI,"Presiden Jokowi dan beberapa orang lainnya mendapatkan vaksinasi CoronaVac gelombang pertama. 

Lalu, siapa saja yaâ€¦ https://t.co/RUujNQgpXl",positif,"presiden jokowi dan beberapa orang lainnya mendapatkan vaksinasi coronavac gelombang pertama. 

lalu, siapa saja yaâ€¦ https://t.co/ruujnqgpxl",presiden jokowi dan beberapa orang lainnya mendapatkan vaksinasi coronavac gelombang pertama lalu siapa saja ya ,"['presiden', 'jokowi', 'orang', 'vaksinasi', 'coronavac', 'gelombang', 'ya']"
